Date,Product_Category,Units_Sold,Revenue
2022-04-01,First Aid Supplies,230,1868.5852719216061
2022-04-02,First Aid Supplies,168,3229.37026865117
2022-04-03,First Aid Supplies,142,2431.896898568805
2022-04-04,First Aid Supplies,103,1361.527815480423
2022-04-05,First Aid Supplies,218,1227.400793440996
2022-04-06,First Aid Supplies,197,1006.9270097873213
2022-04-07,First Aid Supplies,145,2563.716611013605
2022-04-08,First Aid Supplies,80,1131.4019156686973
2022-04-09,First Aid Supplies,128,742.0472169720599
2022-04-10,First Aid Supplies,140,1262.2481594265857
2022-04-11,First Aid Supplies,106,1605.8867041470253
2022-04-12,First Aid Supplies,142,1023.5412421385462
2022-04-13,First Aid Supplies,152,2300.85789542869
2022-04-14,First Aid Supplies,164,2352.134550231165
2022-04-15,First Aid Supplies,71,826.3021348028175
2022-04-16,First Aid Supplies,177,1225.8918361349781
2022-04-17,First Aid Supplies,131,2406.390600972176
2022-04-18,First Aid Supplies,132,928.561659010848
2022-04-19,First Aid Supplies,137,791.9213354819316
2022-04-20,First Aid Supplies,138,2359.7367719712875
2022-04-21,First Aid Supplies,115,1168.2168796103324
2022-04-22,First Aid Supplies,186,1175.1187542709756
2022-04-23,First Aid Supplies,214,2090.800606256025
2022-04-24,First Aid Supplies,138,2245.8220774289052
2022-04-25,First Aid Supplies,219,4251.510934504038
2022-04-26,First Aid Supplies,163,876.8374949796529
2022-04-27,First Aid Supplies,139,1713.458870491115
2022-04-28,First Aid Supplies,81,995.4678682453848
2022-04-29,First Aid Supplies,172,1337.8565528284475
2022-04-30,First Aid Supplies,167,1463.770477829805
2022-05-01,First Aid Supplies,160,1783.827040042574
2022-05-02,First Aid Supplies,183,3415.8974627082853
2022-05-03,First Aid Supplies,111,1837.253475770163
2022-05-04,First Aid Supplies,127,2093.4455927112135
2022-05-05,First Aid Supplies,113,1551.5057310948425
2022-05-06,First Aid Supplies,144,1164.8490725891456
2022-05-07,First Aid Supplies,129,1290.163832798042
2022-05-08,First Aid Supplies,126,2046.546505322567
2022-05-09,First Aid Supplies,160,2663.2819083177337
2022-05-10,First Aid Supplies,156,860.2272172880969
2022-05-11,First Aid Supplies,178,2177.1621410286803
2022-05-12,First Aid Supplies,142,1906.9623235460201
2022-05-13,First Aid Supplies,130,1982.982624983184
2022-05-14,First Aid Supplies,161,1126.07973389981
2022-05-15,First Aid Supplies,129,2181.3275498944354
2022-05-16,First Aid Supplies,137,1866.5322898111197
2022-05-17,First Aid Supplies,121,1175.4002282709744
2022-05-18,First Aid Supplies,116,861.2541840671473
2022-05-19,First Aid Supplies,135,1909.051031917517
2022-05-20,First Aid Supplies,171,2580.7081697803674
2022-05-21,First Aid Supplies,174,1456.5495912881318
2022-05-22,First Aid Supplies,155,1295.162328070135
2022-05-23,First Aid Supplies,137,1454.5294571632874
2022-05-24,First Aid Supplies,199,2533.3923772728554
2022-05-25,First Aid Supplies,151,2298.7278159355806
2022-05-26,First Aid Supplies,153,1174.959781626202
2022-05-27,First Aid Supplies,159,3110.0041448189795
2022-05-28,First Aid Supplies,170,1654.7770299782153
2022-05-29,First Aid Supplies,145,2251.142944441867
2022-05-30,First Aid Supplies,159,1143.5789172239995
2022-05-31,First Aid Supplies,125,1563.7499504175976
2022-06-01,First Aid Supplies,223,3227.6287762075444
2022-06-02,First Aid Supplies,133,2616.7887644291836
2022-06-03,First Aid Supplies,126,1521.7765866667871
2022-06-04,First Aid Supplies,157,2418.609420844277
2022-06-05,First Aid Supplies,169,918.73711312305
2022-06-06,First Aid Supplies,206,2885.687878513202
2022-06-07,First Aid Supplies,140,1521.5581465869843
2022-06-08,First Aid Supplies,210,1343.6161329408392
2022-06-09,First Aid Supplies,129,1324.0946833474795
2022-06-10,First Aid Supplies,118,2072.9335957339
2022-06-11,First Aid Supplies,118,1118.7005953795654
2022-06-12,First Aid Supplies,142,2083.812218173192
2022-06-13,First Aid Supplies,185,1502.943204017504
2022-06-14,First Aid Supplies,152,1869.9710956973208
2022-06-15,First Aid Supplies,142,1068.0676143690648
2022-06-16,First Aid Supplies,115,1109.750019339915
2022-06-17,First Aid Supplies,185,3280.0857920662447
2022-06-18,First Aid Supplies,249,2652.2275096634776
2022-06-19,First Aid Supplies,106,1167.7002039442843
2022-06-20,First Aid Supplies,179,1300.7039273837972
2022-06-21,First Aid Supplies,128,879.8154982224696
2022-06-22,First Aid Supplies,128,1683.8970082722724
2022-06-23,First Aid Supplies,69,886.3477813263929
2022-06-24,First Aid Supplies,178,2346.8618080048186
2022-06-25,First Aid Supplies,125,2401.2597101514557
2022-06-26,First Aid Supplies,121,1808.921886269183
2022-06-27,First Aid Supplies,149,2145.708204032102
2022-06-28,First Aid Supplies,140,2603.178003137642
2022-06-29,First Aid Supplies,108,2129.8847189960075
2022-06-30,First Aid Supplies,216,3997.6701955805624
2022-07-01,First Aid Supplies,76,671.1530065474675
2022-07-02,First Aid Supplies,119,1922.6163735414088
2022-07-03,First Aid Supplies,127,1406.368243967575
2022-07-04,First Aid Supplies,209,2116.797944645921
2022-07-05,First Aid Supplies,173,1408.5705805345865
2022-07-06,First Aid Supplies,131,1110.8482398373874
2022-07-07,First Aid Supplies,198,2481.7719839275273
2022-07-08,First Aid Supplies,59,692.4876053728516
2022-07-09,First Aid Supplies,156,2028.861503393131
2022-07-10,First Aid Supplies,159,2223.3048956860166
2022-07-11,First Aid Supplies,155,2999.620537767077
2022-07-12,First Aid Supplies,146,1761.0507187094195
2022-07-13,First Aid Supplies,130,1741.8838561215189
2022-07-14,First Aid Supplies,138,1025.6131267196022
2022-07-15,First Aid Supplies,207,3864.8800367866165
2022-07-16,First Aid Supplies,109,687.2102579899853
2022-07-17,First Aid Supplies,185,3012.0204391445827
2022-07-18,First Aid Supplies,154,1085.9695244563998
2022-07-19,First Aid Supplies,156,1021.5338440065228
2022-07-20,First Aid Supplies,213,4059.203855210822
2022-07-21,First Aid Supplies,160,938.2203889996366
2022-07-22,First Aid Supplies,151,1056.7401155008793
2022-07-23,First Aid Supplies,182,3041.6239428628573
2022-07-24,First Aid Supplies,147,1430.0145593728398
2022-07-25,First Aid Supplies,205,3430.774820089816
2022-07-26,First Aid Supplies,226,3172.869178808602
2022-07-27,First Aid Supplies,120,2202.7496534790685
2022-07-28,First Aid Supplies,127,974.6486634176322
2022-07-29,First Aid Supplies,112,1647.9597975898657
2022-07-30,First Aid Supplies,142,1899.9309154109203
2022-07-31,First Aid Supplies,152,1593.7972088447675
2022-08-01,First Aid Supplies,122,1162.2163297679222
2022-08-02,First Aid Supplies,205,1669.6119054503895
2022-08-03,First Aid Supplies,259,2470.6228372303144
2022-08-04,First Aid Supplies,186,1716.3641742693767
2022-08-05,First Aid Supplies,163,2529.849311936243
2022-08-06,First Aid Supplies,133,1474.1644398194337
2022-08-07,First Aid Supplies,174,2394.926240181991
2022-08-08,First Aid Supplies,104,1888.8196344955227
2022-08-09,First Aid Supplies,142,1187.7645951371958
2022-08-10,First Aid Supplies,94,1331.4419949051512
2022-08-11,First Aid Supplies,129,1546.9410762831137
2022-08-12,First Aid Supplies,91,1394.9415611714915
2022-08-13,First Aid Supplies,79,1531.8121744164437
2022-08-14,First Aid Supplies,89,564.5844102880628
2022-08-15,First Aid Supplies,246,3308.8096455000305
2022-08-16,First Aid Supplies,127,1770.0654785958761
2022-08-17,First Aid Supplies,132,1262.009633878899
2022-08-18,First Aid Supplies,169,1479.089581373334
2022-08-19,First Aid Supplies,175,2191.1428910128207
2022-08-20,First Aid Supplies,195,1092.7032332110614
2022-08-21,First Aid Supplies,183,2015.3694276901144
2022-08-22,First Aid Supplies,163,2457.2222692700343
2022-08-23,First Aid Supplies,126,1091.4248243335483
2022-08-24,First Aid Supplies,177,1166.0934935450432
2022-08-25,First Aid Supplies,167,1204.447356716855
2022-08-26,First Aid Supplies,153,2397.2971581877464
2022-08-27,First Aid Supplies,142,948.7946284213338
2022-08-28,First Aid Supplies,225,4475.488402604768
2022-08-29,First Aid Supplies,164,2332.0307159079434
2022-08-30,First Aid Supplies,149,2353.5872425675834
2022-08-31,First Aid Supplies,121,1190.0141255705453
2022-09-01,First Aid Supplies,202,3699.0801157232277
2022-09-02,First Aid Supplies,168,2312.1704810430956
2022-09-03,First Aid Supplies,113,1780.7946374249207
2022-09-04,First Aid Supplies,114,834.8105957619048
2022-09-05,First Aid Supplies,104,1519.904457755838
2022-09-06,First Aid Supplies,193,2892.6546950475545
2022-09-07,First Aid Supplies,182,1651.9560535886628
2022-09-08,First Aid Supplies,160,1493.4123963580325
2022-09-09,First Aid Supplies,157,3112.4196279284483
2022-09-10,First Aid Supplies,179,3501.116970669181
2022-09-11,First Aid Supplies,235,4505.173702349256
2022-09-12,First Aid Supplies,163,1181.3952808310446
2022-09-13,First Aid Supplies,161,2030.550566512129
2022-09-14,First Aid Supplies,219,2681.244775680286
2022-09-15,First Aid Supplies,127,1595.829599430085
2022-09-16,First Aid Supplies,139,2591.6763821721015
2022-09-17,First Aid Supplies,160,1691.8522383220552
2022-09-18,First Aid Supplies,118,1048.2841837385467
2022-09-19,First Aid Supplies,194,3314.0831695986467
2022-09-20,First Aid Supplies,133,821.629880330434
2022-09-21,First Aid Supplies,173,2285.55503461058
2022-09-22,First Aid Supplies,221,1218.0344114252869
2022-09-23,First Aid Supplies,163,896.5253412651533
2022-09-24,First Aid Supplies,156,1513.9665274710644
2022-09-25,First Aid Supplies,137,1566.0827733680303
2022-09-26,First Aid Supplies,215,1312.0641926886276
2022-09-27,First Aid Supplies,128,1698.9457593210125
2022-09-28,First Aid Supplies,191,2098.114706260258
2022-09-29,First Aid Supplies,135,820.6646317497658
2022-09-30,First Aid Supplies,156,2383.3040953056206
2022-10-01,First Aid Supplies,90,1724.1363571388483
2022-10-02,First Aid Supplies,146,1217.8402686681634
2022-10-03,First Aid Supplies,233,4024.7419085307947
2022-10-04,First Aid Supplies,99,1519.4296686882576
2022-10-05,First Aid Supplies,154,2719.8218764229628
2022-10-06,First Aid Supplies,134,1079.4436162297186
2022-10-07,First Aid Supplies,119,1025.846588837147
2022-10-08,First Aid Supplies,170,3399.747491373541
2022-10-09,First Aid Supplies,173,2837.156843330259
2022-10-10,First Aid Supplies,144,1190.8763374790187
2022-10-11,First Aid Supplies,140,1679.5388884936713
2022-10-12,First Aid Supplies,171,2271.357369417598
2022-10-13,First Aid Supplies,172,1685.136339946184
2022-10-14,First Aid Supplies,94,1005.5042686839168
2022-10-15,First Aid Supplies,148,2028.0168345360619
2022-10-16,First Aid Supplies,115,1630.040847750931
2022-10-17,First Aid Supplies,100,879.5473152982099
2022-10-18,First Aid Supplies,121,640.445643738908
2022-10-19,First Aid Supplies,132,1956.8531196628114
2022-10-20,First Aid Supplies,144,2429.175230478866
2022-10-21,First Aid Supplies,134,2528.8590131752103
2022-10-22,First Aid Supplies,136,2039.4081093525037
2022-10-23,First Aid Supplies,195,1543.8605248865965
2022-10-24,First Aid Supplies,155,798.2355265461771
2022-10-25,First Aid Supplies,164,961.5158879380492
2022-10-26,First Aid Supplies,190,1116.6659013053475
2022-10-27,First Aid Supplies,175,2407.5728088186024
2022-10-28,First Aid Supplies,133,1705.66820219835
2022-10-29,First Aid Supplies,107,1394.0591357481471
2022-10-30,First Aid Supplies,166,2827.836557465063
2022-10-31,First Aid Supplies,105,1510.435309512295
2022-11-01,First Aid Supplies,147,2493.409201271634
2022-11-02,First Aid Supplies,116,2052.943985466392
2022-11-03,First Aid Supplies,122,1961.3179352744767
2022-11-04,First Aid Supplies,199,1036.0253465525072
2022-11-05,First Aid Supplies,185,1413.643529197036
2022-11-06,First Aid Supplies,213,3030.7728506672584
2022-11-07,First Aid Supplies,179,2739.29191342059
2022-11-08,First Aid Supplies,182,3022.7433662794265
2022-11-09,First Aid Supplies,211,3993.6032848306713
2022-11-10,First Aid Supplies,127,1932.5135949173143
2022-11-11,First Aid Supplies,198,3069.38480049418
2022-11-12,First Aid Supplies,228,1255.0618730996662
2022-11-13,First Aid Supplies,127,894.753979685993
2022-11-14,First Aid Supplies,148,1460.7649089234778
2022-11-15,First Aid Supplies,160,2206.7607779912632
2022-11-16,First Aid Supplies,164,2233.5067742726505
2022-11-17,First Aid Supplies,109,1047.2857124559164
2022-11-18,First Aid Supplies,172,3026.9522027559397
2022-11-19,First Aid Supplies,98,726.5307674263455
2022-11-20,First Aid Supplies,117,605.5381100531166
2022-11-21,First Aid Supplies,132,1373.7095864713683
2022-11-22,First Aid Supplies,161,2161.4895002663116
2022-11-23,First Aid Supplies,177,2896.293543217026
2022-11-24,First Aid Supplies,155,976.8206338865268
2022-11-25,First Aid Supplies,146,2009.9268064679927
2022-11-26,First Aid Supplies,139,883.7339872241096
2022-11-27,First Aid Supplies,135,732.085388880486
2022-11-28,First Aid Supplies,160,2198.524885119253
2022-11-29,First Aid Supplies,176,1172.7248067000005
2022-11-30,First Aid Supplies,200,3952.529928684646
2022-12-01,First Aid Supplies,160,2601.8916234896014
2022-12-02,First Aid Supplies,196,2974.2790416159137
2022-12-03,First Aid Supplies,133,923.9620895384294
2022-12-04,First Aid Supplies,141,2074.502658137482
2022-12-05,First Aid Supplies,153,2599.451258858532
2022-12-06,First Aid Supplies,149,1197.0530616237688
2022-12-07,First Aid Supplies,198,2149.471288016131
2022-12-08,First Aid Supplies,112,1151.9419718710556
2022-12-09,First Aid Supplies,136,1013.298171187683
2022-12-10,First Aid Supplies,151,768.6399214344405
2022-12-11,First Aid Supplies,86,549.1398311286481
2022-12-12,First Aid Supplies,148,1348.7408832337433
2022-12-13,First Aid Supplies,169,3067.87316525684
2022-12-14,First Aid Supplies,138,2136.8332575558543
2022-12-15,First Aid Supplies,122,952.7930740544958
2022-12-16,First Aid Supplies,259,3588.8488358260843
2022-12-17,First Aid Supplies,160,2227.8436243936953
2022-12-18,First Aid Supplies,120,974.9991434793649
2022-12-19,First Aid Supplies,157,2776.77103160743
2022-12-20,First Aid Supplies,180,3362.5837616984595
2022-12-21,First Aid Supplies,137,1213.1014264117764
2022-12-22,First Aid Supplies,169,1631.771157866141
2022-12-23,First Aid Supplies,154,1406.7381718596607
2022-12-24,First Aid Supplies,125,1401.9027033092998
2022-12-25,First Aid Supplies,149,2565.4362859426615
2022-12-26,First Aid Supplies,80,1357.9757605160162
2022-12-27,First Aid Supplies,118,810.7610729924967
2022-12-28,First Aid Supplies,184,3181.538051387294
2022-12-29,First Aid Supplies,200,3263.281087479784
2022-12-30,First Aid Supplies,174,1306.1958885640663
2022-12-31,First Aid Supplies,136,1322.3505608722094
2023-01-01,First Aid Supplies,130,2532.1939360360966
2023-01-02,First Aid Supplies,177,3282.8360109589494
2023-01-03,First Aid Supplies,151,2806.3643741288615
2023-01-04,First Aid Supplies,122,1822.037409729092
2023-01-05,First Aid Supplies,127,1890.301363545376
2023-01-06,First Aid Supplies,116,1680.6087577197252
2023-01-07,First Aid Supplies,157,2164.465643963449
2023-01-08,First Aid Supplies,167,3335.168490248554
2023-01-09,First Aid Supplies,185,2472.059058111854
2023-01-10,First Aid Supplies,142,1161.2757296298041
2023-01-11,First Aid Supplies,140,1012.9179411644674
2023-01-12,First Aid Supplies,142,2573.643481874297
2023-01-13,First Aid Supplies,149,1484.995742620795
2023-01-14,First Aid Supplies,129,1297.1756672245606
2023-01-15,First Aid Supplies,97,1610.4676020547333
2023-01-16,First Aid Supplies,168,2957.1179229788722
2023-01-17,First Aid Supplies,77,475.433343369875
2023-01-18,First Aid Supplies,116,1876.6830204432417
2023-01-19,First Aid Supplies,177,3336.3330071673404
2023-01-20,First Aid Supplies,122,1644.4851094177523
2023-01-21,First Aid Supplies,158,1710.4725558127752
2023-01-22,First Aid Supplies,170,1403.741552079728
2023-01-23,First Aid Supplies,158,892.0698003454503
2023-01-24,First Aid Supplies,180,1311.9350221782086
2023-01-25,First Aid Supplies,168,876.2057451421418
2023-01-26,First Aid Supplies,179,2856.6379978644172
2023-01-27,First Aid Supplies,170,2198.0723720509836
2023-01-28,First Aid Supplies,143,1458.978888292941
2023-01-29,First Aid Supplies,178,1758.3860797249163
2023-01-30,First Aid Supplies,211,1691.9993011557247
2023-01-31,First Aid Supplies,155,2187.271869141676
2023-02-01,First Aid Supplies,111,906.3534221041691
2023-02-02,First Aid Supplies,184,2052.465612294509
2023-02-03,First Aid Supplies,173,1797.2894954129256
2023-02-04,First Aid Supplies,168,1514.2603301653987
2023-02-05,First Aid Supplies,134,1052.0891202730438
2023-02-06,First Aid Supplies,177,1068.2863765978045
2023-02-07,First Aid Supplies,139,1321.428616361797
2023-02-08,First Aid Supplies,298,1894.4737245675005
2023-02-09,First Aid Supplies,203,3234.0786406221077
2023-02-10,First Aid Supplies,118,2061.819227121556
2023-02-11,First Aid Supplies,206,3337.152927468169
2023-02-12,First Aid Supplies,201,2993.4526633299142
2023-02-13,First Aid Supplies,113,2111.478360273567
2023-02-14,First Aid Supplies,133,1396.2906311436232
2023-02-15,First Aid Supplies,150,898.4570320114797
2023-02-16,First Aid Supplies,157,3057.2561315994813
2023-02-17,First Aid Supplies,91,805.3827698271763
2023-02-18,First Aid Supplies,123,1118.6017307966692
2023-02-19,First Aid Supplies,163,3105.4077103849245
2023-02-20,First Aid Supplies,166,961.4087106722117
2023-02-21,First Aid Supplies,175,2920.835318838174
2023-02-22,First Aid Supplies,139,2679.677735011957
2023-02-23,First Aid Supplies,128,2415.555877956931
2023-02-24,First Aid Supplies,153,2841.737723330825
2023-02-25,First Aid Supplies,142,715.315316169766
2023-02-26,First Aid Supplies,164,1465.2871314331007
2023-02-27,First Aid Supplies,210,2200.756623969257
